service_id,date,exception_type
C53446AVCKG-1021,20221107,1
C53446AVCKG-1021,20221108,1
C53446AVCKG-1021,20221109,1
C53446AVCKG-1021,20221110,1
C53446AVCKG-1021,20221113,1
C53446AVCKG-1021,20221114,1
C53446AVCKG-1021,20221115,1
C53446AVCKG-1021,20221116,1
C53446AVCKG-1021,20221117,1
C53446AVCKG-1021,20221120,1
C53446AVCKG-1021,20221121,1
C53446AVCKG-1021,20221122,1
C53446AVCKG-1021,20221123,1
C53446AVCKG-1021,20221124,1
C53446AVCKG-1021,20221127,1
C53446AVCKG-1021,20221128,1
C53446AVCKG-1021,20221129,1
C53446AVCKG-1021,20221130,1
C53448AHCYM-0071,20221102,1
C53448AHCYM-0071,20221103,1
C53449AHCYM-0051,20221102,1
C53449AHCYM-0051,20221103,1
C53455RAASZPER031,20221119,1
C53455RAASZPER031,20221126,1
C53456RAAVVPER031,20221120,1
C53456RAAVVPER031,20221127,1
C53460AVVRG-0041,20221106,1
C53460AVVRG-0041,20221113,1
C53461APPIGy-101,20221030,1
C53461ASZIGy-101,20221031,1
C53462AVVIGy-101,20221030,1
C53471RA2PPYM-0011,20221125,1
C53472RA2SZYM-0011,20221119,1
C53481APPIGy-061,20221104,1
C53481APPIGy-061,20221111,1
C53481APPIGy-061,20221118,1
C53481APPIGy-061,20221125,1
C53481ASZIGy-061,20221105,1
C53481ASZIGy-061,20221112,1
C53481ASZIGy-061,20221119,1
C53481ASZIGy-061,20221126,1
C53482ASZIGy-061,20221105,1
C53482ASZIGy-061,20221112,1
C53482ASZIGy-061,20221119,1
C53482ASZIGy-061,20221126,1
C53482AVVIGy-061,20221106,1
C53482AVVIGy-061,20221113,1
C53482AVVIGy-061,20221120,1
C53482AVVIGy-061,20221127,1
C53492TESZKZ-0011,20221031,1
C53492TESZKZ-0021,20221031,1
C53499RA1HPSzN-151,20221111,1
C53499RA1HPSzN-151,20221114,1
C53499RA1HPSzN-151,20221115,1
C53499RA1HPSzN-151,20221116,1
C53499RA1HPSzN-151,20221117,1
C53499RA1HPSzN-151,20221118,1
C53508RAAPPPER031,20221125,1
C53509AHPGER-011,20221102,1
C53509AHPGER-011,20221103,1
C53509AHPGER-011,20221104,1
C53509AHPGER-011,20221107,1
C53509AHPGER-011,20221108,1
C53509AHPGER-011,20221109,1
C53509AHPGER-011,20221110,1
C53509AHPGER-011,20221111,1
C53509AHPGER-011,20221114,1
C53509AHPGER-011,20221115,1
C53509AHPGER-011,20221116,1
C53509AHPGER-011,20221117,1
C53509AHPGER-011,20221118,1
C53509AHPGER-011,20221121,1
C53509AHPGER-011,20221122,1
C53509AHPGER-011,20221123,1
C53509AHPGER-011,20221124,1
C53509AHPGER-011,20221125,1
C53509AHPGER-011,20221128,1
C53509AHPGER-011,20221129,1
C53509AHPGER-011,20221130,1
C53509AHPGER-011,20221201,1
C53519TEVVKZ-0011,20221030,1
C53519TEVVKZ-0011,20221101,1
C53519TEVVKZ-0021,20221030,1
C53519TEVVKZ-0021,20221101,1
C53529RA1VVSzN-151,20221030,1
C53529RA1VVSzN-151,20221101,1
C53529RA1VVSzN-151,20221113,1
C53541ASZIGy-011,20221105,1
C53541ASZIGy-011,20221112,1
C53541ASZIGy-011,20221119,1
C53541ASZIGy-011,20221126,1
C53543RA2VVYM-0011,20221120,1
C53561AVVKG-1041,20221030,1
C53566AVVIGy-011,20221030,1
C53566AVVIGy-011,20221106,1
C53566AVVIGy-011,20221113,1
C53566AVVIGy-011,20221120,1
C53566AVVIGy-011,20221127,1
C53572RAASZSZB-031,20221031,1
C53573RAAVVSZB-031,20221101,1
C53596RAASZMÁ-0011,20221031,1
C53606TESZMAA-031,20221031,1
C53607TEVVMAA-031,20221030,1
C53607TEVVMAA-031,20221101,1
C53609RA3SZKMK-031,20221119,1
C53612RA1KCMAA-101,20221102,1
C53612RA1KCMAA-101,20221103,1
C53612RA1KCMAA-101,20221108,1
C53612RA1KCMAA-101,20221109,1
C53612RA1KCMAA-101,20221110,1
C53612RA1KCMAA-101,20221115,1
C53612RA1KCMAA-101,20221116,1
C53612RA1KCMAA-101,20221117,1
C53617RAASZJOP-011,20221119,1
C53620RAAVVMÁ-0011,20221030,1
C53620RAAVVMÁ-0011,20221101,1
C53623RA1SZMAA-101,20221031,1
C53623RA1SZMAA-101,20221105,1
C53623RA1SZMAA-101,20221112,1
C53623RA1SZMAA-101,20221119,1
C53624RAAPPPD-0011,20221118,1
C53624RAAPPPD-0011,20221125,1
C53624RAASZPD-0011,20221119,1
C53624RAASZPD-0011,20221126,1
C53629RA1HCMAA-071,20221102,1
C53629RA1HCMAA-071,20221103,1
C53630RA1PPMAA-071,20221104,1
C53631RA1SZMAA-071,20221031,1
C53632RA1VVMAA-071,20221030,1
C53632RA1VVMAA-071,20221101,1
C53638TESZKVA-011,20221031,1
C53639RA1PPMAA-091,20221104,1
C53640TEVVKVA-011,20221030,1
C53652RA1SZMAA-121,20221031,1
C53653RA1VVMAA-121,20221030,1
C53653RA1VVMAA-121,20221101,1
C53657RA3VVKMK-031,20221120,1
C53658AHCMAA-061,20221107,1
C53658AHCMAA-061,20221108,1
C53658AHCMAA-061,20221109,1
C53658AHCMAA-061,20221110,1
C53658AHCMAA-061,20221114,1
C53658AHCMAA-061,20221115,1
C53658AHCMAA-061,20221116,1
C53658AHCMAA-061,20221117,1
C53658AHCMAA-061,20221121,1
C53658AHCMAA-061,20221122,1
C53658AHCMAA-061,20221123,1
C53658AHCMAA-061,20221124,1
C53658AHCMAA-061,20221128,1
C53658AHCMAA-061,20221129,1
C53658AHCMAA-061,20221130,1
C53658AHCMAA-061,20221201,1
C53660RAASZPD-0011,20221119,1
C53660RAASZPD-0011,20221126,1
C53660RAAVVPD-0011,20221120,1
C53660RAAVVPD-0011,20221127,1
C53661RAAVVJOP-011,20221120,1
C53669RA1SZSZU-021,20221031,1
C53669RA1SZSZU-021,20221105,1
C53669RA1SZSZU-021,20221112,1
C53674AHCMAA-091,20221102,1
C53674AHCMAA-091,20221103,1
C53675AHCIGy-011,20221102,1
C53675AHCIGy-011,20221103,1
C53677RA1VVSZU-021,20221030,1
C53677RA1VVSZU-021,20221101,1
C53677RA1VVSZU-021,20221106,1
C53677RA1VVSZU-021,20221113,1
C53684AHHPER021,20221107,1
C53685AHCPER011,20221103,1
C53685AHCPER011,20221107,1
C53685AHCPER011,20221108,1
C53685AHCPER011,20221110,1
C53685AHCPER011,20221115,1
C53685AHCPER011,20221116,1
C53685AHCPER011,20221117,1
C53685AHCPER011,20221128,1
C53685AHCPER011,20221130,1
C53685AHCPER011,20221201,1
C53692ASZKVA-031,20221031,1
C53692ASZKVA-031,20221105,1
C53692ASZKVA-031,20221112,1
C53692ASZKVA-031,20221119,1
C53692ASZKVA-031,20221126,1
C53697AKCPER021,20221103,1
C53697AKCPER021,20221108,1
C53697AKCPER021,20221109,1
C53697AKCPER021,20221110,1
C53697AKCPER021,20221115,1
C53697AKCPER021,20221116,1
C53697AKCPER021,20221117,1
C53697AKCPER021,20221130,1
C53697AKCPER021,20221201,1
C53698APPPER011,20221104,1
C53698APPPER011,20221111,1
C53706APPPER021,20221104,1
C53706APPPER021,20221111,1
C53731RAAPPpgy-041,20221104,1
C53744AHCPJ-0051,20221121,1
C53744AHCPJ-0051,20221122,1
C53744AHCPJ-0051,20221123,1
C53744AHCPJ-0051,20221124,1
C53744AHCPJ-0051,20221128,1
C53744AHCPJ-0051,20221129,1
C53744AHCPJ-0051,20221130,1
C53744AHCPJ-0051,20221201,1
C53745APPPJ-0051,20221125,1
C53746ASZPJ-0051,20221126,1
C53747AVVPJ-0051,20221120,1
C53747AVVPJ-0051,20221127,1
C53748AHCMAA-071,20221102,1
C53748AHCMAA-071,20221103,1
C53748AHCMAA-071,20221107,1
C53748AHCMAA-071,20221108,1
C53748AHCMAA-071,20221109,1
C53748AHCMAA-071,20221110,1
C53748AHCMAA-071,20221114,1
C53748AHCMAA-071,20221115,1
C53748AHCMAA-071,20221116,1
C53748AHCMAA-071,20221117,1
C53748AHCMAA-071,20221121,1
C53748AHCMAA-071,20221122,1
C53748AHCMAA-071,20221123,1
C53748AHCMAA-071,20221124,1
C53748AHCMAA-071,20221128,1
C53748AHCMAA-071,20221129,1
C53748AHCMAA-071,20221130,1
C53748AHCMAA-071,20221201,1
C53760ASZPER021,20221105,1
C53760ASZPER021,20221112,1
C53761AVVPER021,20221106,1
C53761AVVPER021,20221113,1
C53763AHCIGy-011,20221102,1
C53763AHCIGy-011,20221103,1
C53763AHCIGy-011,20221107,1
C53763AHCIGy-011,20221108,1
C53763AHCIGy-011,20221109,1
C53763AHCIGy-011,20221110,1
C53764APPIGy-011,20221104,1
C53764APPIGy-011,20221111,1
C53768AHCMAA-071,20221102,1
C53768AHCMAA-071,20221103,1
C53772AHCMAA-081,20221102,1
C53772AHCMAA-081,20221103,1
C53772AHCMAA-081,20221107,1
C53772AHCMAA-081,20221108,1
C53772AHCMAA-081,20221109,1
C53772AHCMAA-081,20221110,1
C53772AHCMAA-081,20221114,1
C53772AHCMAA-081,20221115,1
C53772AHCMAA-081,20221116,1
C53772AHCMAA-081,20221117,1
C53772AHCMAA-081,20221121,1
C53772AHCMAA-081,20221122,1
C53772AHCMAA-081,20221123,1
C53772AHCMAA-081,20221124,1
C53772AHCMAA-081,20221128,1
C53772AHCMAA-081,20221129,1
C53772AHCMAA-081,20221130,1
C53772AHCMAA-081,20221201,1
C53775APPMAA-081,20221104,1
C53775APPMAA-081,20221111,1
C53775APPMAA-081,20221118,1
C53775APPMAA-081,20221125,1
C53778AHCSZB-011,20221102,1
C53778AHCSZB-011,20221103,1
C53778AHCSZB-011,20221107,1
C53778AHCSZB-011,20221108,1
C53778AHCSZB-011,20221109,1
C53778AHCSZB-011,20221110,1
C53778AHCSZB-011,20221114,1
C53778AHCSZB-011,20221115,1
C53778AHCSZB-011,20221116,1
C53778AHCSZB-011,20221117,1
C53778AHCSZB-011,20221121,1
C53778AHCSZB-011,20221122,1
C53778AHCSZB-011,20221123,1
C53778AHCSZB-011,20221124,1
C53778AHCSZB-011,20221128,1
C53778AHCSZB-011,20221129,1
C53778AHCSZB-011,20221130,1
C53778AHCSZB-011,20221201,1
C53779APPSZB-011,20221104,1
C53779APPSZB-011,20221111,1
C53779APPSZB-011,20221118,1
C53779APPSZB-011,20221125,1
C53782AHCMAA-121,20221107,1
C53782AHCMAA-121,20221108,1
C53782AHCMAA-121,20221109,1
C53782AHCMAA-121,20221110,1
C53782AHCMAA-121,20221114,1
C53782AHCMAA-121,20221115,1
C53782AHCMAA-121,20221116,1
C53782AHCMAA-121,20221117,1
C53782AHCMAA-121,20221121,1
C53782AHCMAA-121,20221122,1
C53782AHCMAA-121,20221123,1
C53782AHCMAA-121,20221124,1
C53782AHCMAA-121,20221128,1
C53782AHCMAA-121,20221129,1
C53782AHCMAA-121,20221130,1
C53782AHCMAA-121,20221201,1
C53787TOSZNR-0011,20221031,1
C53787TOSZNR-0011,20221105,1
C53787TOSZNR-0011,20221112,1
C53791RA3HCPJ-0011,20221102,1
C53791RA3HCPJ-0011,20221103,1
C53791RA3HCPJ-0011,20221107,1
C53791RA3HCPJ-0011,20221108,1
C53791RA3HCPJ-0011,20221109,1
C53791RA3HCPJ-0011,20221110,1
C53791RA3HCPJ-0011,20221114,1
C53791RA3HCPJ-0011,20221115,1
C53791RA3HCPJ-0011,20221116,1
C53791RA3HCPJ-0011,20221117,1
C53792RA3PPPJ-0011,20221104,1
C53792RA3PPPJ-0011,20221111,1
C53792RA3PPPJ-0011,20221118,1
C53793TOVVNR-0011,20221030,1
C53793TOVVNR-0011,20221101,1
C53793TOVVNR-0011,20221106,1
C53793TOVVNR-0011,20221113,1
C53794RA3SZPJ-0011,20221105,1
C53794RA3SZPJ-0011,20221112,1
C53794RA3SZPJ-0011,20221119,1
C53795RA3VVPJ-0011,20221106,1
C53795RA3VVPJ-0011,20221113,1
C53811RAAHCRG-0021,20221102,1
C53813ASZHF-0011,20221105,1
C53813ASZHF-0011,20221112,1
C53813ASZHF-0011,20221119,1
C53813ASZHF-0011,20221126,1
C53823AHCBR-0031,20221102,1
C53823AHCBR-0031,20221103,1
C53823AHCBR-0031,20221107,1
C53823AHCBR-0031,20221108,1
C53823AHCBR-0031,20221109,1
C53823AHCBR-0031,20221110,1
C53823AHCBR-0031,20221114,1
C53823AHCBR-0031,20221115,1
C53823AHCBR-0031,20221116,1
C53823AHCBR-0031,20221117,1
C53823AHCBR-0031,20221121,1
C53823AHCBR-0031,20221122,1
C53823AHCBR-0031,20221123,1
C53823AHCBR-0031,20221124,1
C53823AHCBR-0031,20221128,1
C53823AHCBR-0031,20221129,1
C53823AHCBR-0031,20221130,1
C53823AHCBR-0031,20221201,1
C53824APPBR-0031,20221104,1
C53824APPBR-0031,20221111,1
C53824APPBR-0031,20221118,1
C53824APPBR-0031,20221125,1
C53842ASZVK-0011,20221031,1
C53844AHPIGy-131,20221102,1
C53844AHPIGy-131,20221103,1
C53844AHPIGy-131,20221104,1
C53844AHPIGy-131,20221107,1
C53844AHPIGy-131,20221108,1
C53844AHPIGy-131,20221109,1
C53844AHPIGy-131,20221110,1
C53844AHPIGy-131,20221111,1
C53844AHPIGy-131,20221114,1
C53844AHPIGy-131,20221115,1
C53844AHPIGy-131,20221116,1
C53844AHPIGy-131,20221117,1
C53844AHPIGy-131,20221118,1
C53844AVCIGy-131,20221101,1
C53844AVCIGy-131,20221102,1
C53844AVCIGy-131,20221103,1
C53844AVCIGy-131,20221106,1
C53844AVCIGy-131,20221107,1
C53844AVCIGy-131,20221108,1
C53844AVCIGy-131,20221109,1
C53844AVCIGy-131,20221110,1
C53844AVCIGy-131,20221113,1
C53844AVCIGy-131,20221114,1
C53844AVCIGy-131,20221115,1
C53844AVCIGy-131,20221116,1
C53844AVCIGy-131,20221117,1
C53847AHPMAA-041,20221102,1
C53847AHPMAA-041,20221104,1
C53847AHPMAA-041,20221107,1
C53847AHPMAA-041,20221108,1
C53847AHPMAA-041,20221109,1
C53847AHPMAA-041,20221110,1
C53847AHPMAA-041,20221111,1
C53847AHPMAA-041,20221114,1
C53847AHPMAA-041,20221116,1
C53847AHPMAA-041,20221117,1
C53847AHPMAA-041,20221118,1
C53847AHPMAA-041,20221121,1
C53847AHPMAA-041,20221122,1
C53847AHPMAA-041,20221123,1
C53847AHPMAA-041,20221124,1
C53847AHPMAA-041,20221125,1
C53847AHPMAA-041,20221128,1
C53847AHPMAA-041,20221130,1
C53847AHPMAA-041,20221201,1
C53850AHPCsZ-031,20221102,1
C53850AHPCsZ-031,20221103,1
C53850AHPCsZ-031,20221104,1
C53850AVCCsZ-031,20221101,1
C53850AVCCsZ-031,20221102,1
C53850AVCCsZ-031,20221103,1
C53861ASZMAA-041,20221112,1
C53861ASZMAA-041,20221119,1
C53861ASZMAA-041,20221126,1
C53862ASZMAA-091,20221105,1
C53862ASZMAA-091,20221112,1
C53862ASZMAA-091,20221119,1
C53862ASZMAA-091,20221126,1
C53866TESZMAA-071,20221031,1
C53869AVVHF-0011,20221101,1
C53869AVVHF-0011,20221106,1
C53869AVVHF-0011,20221113,1
C53869AVVHF-0011,20221120,1
C53869AVVHF-0011,20221127,1
C53874TESZKVA-011,20221031,1
C53877RAASZMÁ-0021,20221031,1
C53878ASZMAA-121,20221119,1
C53878ASZMAA-121,20221126,1
C53879RA1SZMAA-091,20221031,1
C53880RTOSZMÁ-0011,20221031,1
C53881AVVMAA-041,20221113,1
C53881AVVMAA-041,20221120,1
C53881AVVMAA-041,20221127,1
C53882RA1VVMAA-091,20221030,1
C53882RA1VVMAA-091,20221101,1
C53883AVVMAA-121,20221120,1
C53883AVVMAA-121,20221127,1
C53885AVVMAA-091,20221106,1
C53885AVVMAA-091,20221113,1
C53885AVVMAA-091,20221120,1
C53885AVVMAA-091,20221127,1
C53889RAAVVMÁ-0021,20221030,1
C53889RAAVVMÁ-0021,20221101,1
C53890TEVVMAA-071,20221030,1
C53890TEVVMAA-071,20221101,1
C53892RTOVVMÁ-0011,20221030,1
C53892RTOVVMÁ-0011,20221101,1
C53897TEVVKVA-011,20221030,1
C53898AHCVK-0011,20221102,1
C53898AHCVK-0011,20221103,1
C53898AHCVK-0011,20221107,1
C53898AHCVK-0011,20221108,1
C53898AHCVK-0011,20221109,1
C53898AHCVK-0011,20221110,1
C53898AHCVK-0011,20221114,1
C53898AHCVK-0011,20221115,1
C53898AHCVK-0011,20221128,1
C53898AHCVK-0011,20221129,1
C53898AHCVK-0011,20221130,1
C53898AHCVK-0011,20221201,1
C53899APPVK-0011,20221104,1
C53899APPVK-0011,20221111,1
C53915RAAHPRG-0011,20221102,1
C53915RAAHPRG-0011,20221103,1
C53915RAAHPRG-0011,20221104,1
C53915RAAVCRG-0011,20221101,1
C53915RAAVCRG-0011,20221102,1
C53915RAAVCRG-0011,20221103,1
C53930AVVBR-0011,20221030,1
C53935AHCKG-1041,20221102,1
C53935AHCKG-1041,20221103,1
C53939APPKG-1041,20221104,1
C53970AHCMAA-031,20221102,1
C53970AHCMAA-031,20221103,1
C53970AHCMAA-031,20221107,1
C53970AHCMAA-031,20221108,1
C53970AHCMAA-031,20221109,1
C53970AHCMAA-031,20221110,1
C53970AHCMAA-031,20221114,1
C53970AHCMAA-031,20221115,1
C53970AHCMAA-031,20221116,1
C53970AHCMAA-031,20221117,1
C53970AHCMAA-031,20221121,1
C53970AHCMAA-031,20221122,1
C53970AHCMAA-031,20221123,1
C53970AHCMAA-031,20221124,1
C53970AHCMAA-031,20221128,1
C53970AHCMAA-031,20221129,1
C53970AHCMAA-031,20221130,1
C53970AHCMAA-031,20221201,1
C53971APPMAA-031,20221104,1
C53971APPMAA-031,20221111,1
C53971APPMAA-031,20221118,1
C53971APPMAA-031,20221125,1
C53972ASZMAA-031,20221105,1
C53972ASZMAA-031,20221112,1
C53972ASZMAA-031,20221119,1
C53972ASZMAA-031,20221126,1
C53973AVVMAA-031,20221106,1
C53973AVVMAA-031,20221113,1
C53973AVVMAA-031,20221120,1
C53973AVVMAA-031,20221127,1
C53976AHCLE-0021,20221102,1
C53976AHCLE-0021,20221103,1
C53976AHCLE-0021,20221107,1
C53976AHCLE-0021,20221108,1
C53976AHCLE-0021,20221109,1
C53976AHCLE-0021,20221110,1
C53976AHCLE-0021,20221114,1
C53976AHCLE-0021,20221115,1
C53976AHCLE-0021,20221116,1
C53976AHCLE-0021,20221117,1
C53976AHCLE-0021,20221121,1
C53976AHCLE-0021,20221122,1
C53976AHCLE-0021,20221123,1
C53976AHCLE-0021,20221124,1
C53976AHCLE-0021,20221128,1
C53976AHCLE-0021,20221129,1
C53976AHCLE-0021,20221130,1
C53976AHCLE-0021,20221201,1
C53977APPLE-0021,20221104,1
C53977APPLE-0021,20221111,1
C53977APPLE-0021,20221118,1
C53977APPLE-0021,20221125,1
C53978ASZLE-0021,20221105,1
C53978ASZLE-0021,20221112,1
C53978ASZLE-0021,20221119,1
C53978ASZLE-0021,20221126,1
C53979AVVLE-0021,20221106,1
C53979AVVLE-0021,20221113,1
C53979AVVLE-0021,20221120,1
C53979AVVLE-0021,20221127,1
C53982APPMAA-071,20221104,1
C53982APPMAA-071,20221111,1
C53982APPMAA-071,20221118,1
C53982APPMAA-071,20221125,1
C53985R22SVZG-0011,20221119,1
C53986RAASVKVA-021,20221031,1
C53986RAASVKVA-021,20221101,1
C53987RA2SVKVA-011,20221031,1
C53987RA2SVKVA-011,20221101,1
C53990AHCKVA-021,20221102,1
C53990AHCKVA-021,20221103,1
C53990AHCKVA-021,20221107,1
C53990AHCKVA-021,20221108,1
C53990AHCKVA-021,20221109,1
C53990AHCKVA-021,20221110,1
C53990AHCKVA-021,20221114,1
C53990AHCKVA-021,20221115,1
C53990AHCKVA-021,20221116,1
C53990AHCKVA-021,20221117,1
C53990AHCKVA-021,20221121,1
C53990AHCKVA-021,20221122,1
C53990AHCKVA-021,20221123,1
C53990AHCKVA-021,20221124,1
C53990AHCKVA-021,20221128,1
C53990AHCKVA-021,20221129,1
C53990AHCKVA-021,20221130,1
C53990AHCKVA-021,20221201,1
C53992APPKVA-021,20221104,1
C53992APPKVA-021,20221111,1
C53992APPKVA-021,20221118,1
C53992APPKVA-021,20221125,1
C53997TEVVCsZ-111,20221030,1
C53997TEVVCsZ-111,20221101,1
C54000AHCYM-0031,20221107,1
C54000AHCYM-0031,20221108,1
C54000AHCYM-0031,20221109,1
C54000AHCYM-0031,20221110,1
C54000AHCYM-0031,20221114,1
C54000AHCYM-0031,20221115,1
C54000AHCYM-0031,20221116,1
C54000AHCYM-0031,20221117,1
C54000AHCYM-0031,20221128,1
C54000AHCYM-0031,20221129,1
C54000AHCYM-0031,20221130,1
C54000AHCYM-0031,20221201,1
C54001AHCMAA-151,20221107,1
C54001AHCMAA-151,20221108,1
C54001AHCMAA-151,20221109,1
C54001AHCMAA-151,20221110,1
C54001AHCMAA-151,20221114,1
C54001AHCMAA-151,20221115,1
C54001AHCMAA-151,20221116,1
C54001AHCMAA-151,20221117,1
C54001AHCMAA-151,20221121,1
C54001AHCMAA-151,20221122,1
C54001AHCMAA-151,20221123,1
C54001AHCMAA-151,20221124,1
C54001AHCMAA-151,20221128,1
C54001AHCMAA-151,20221129,1
C54001AHCMAA-151,20221130,1
C54001AHCMAA-151,20221201,1
C54002APPMAA-151,20221111,1
C54002APPMAA-151,20221118,1
C54002APPMAA-151,20221125,1
C54003RAAHCpgy-041,20221102,1
C54003RAAHCpgy-041,20221103,1
C54005R12SZMM-0011,20221105,1
C54010R12VVMM-0011,20221106,1
C54013RA1HCMAA-121,20221102,1
C54013RA1HCMAA-121,20221103,1
C54014RA1PPMAA-121,20221104,1
C54015TOHCMAA-011,20221121,1
C54015TOHCMAA-011,20221122,1
C54015TOHCMAA-011,20221123,1
C54015TOHCMAA-011,20221124,1
C54015TOHCMAA-011,20221128,1
C54015TOHCMAA-011,20221129,1
C54015TOHCMAA-011,20221130,1
C54015TOHCMAA-011,20221201,1
C54018TOPPMAA-011,20221125,1
C54026APPMAA-121,20221111,1
C54026APPMAA-121,20221118,1
C54026APPMAA-121,20221125,1
C54029AHPYM-0011,20221102,1
C54029AHPYM-0011,20221103,1
C54029AHPYM-0011,20221104,1
C54029AHPYM-0011,20221107,1
C54029AHPYM-0011,20221108,1
C54029AHPYM-0011,20221109,1
C54029AHPYM-0011,20221110,1
C54029AHPYM-0011,20221111,1
C54029AHPYM-0011,20221114,1
C54029AHPYM-0011,20221115,1
C54029AHPYM-0011,20221116,1
C54029AHPYM-0011,20221117,1
C54029AHPYM-0011,20221118,1
C54029AHPYM-0011,20221121,1
C54029AHPYM-0011,20221122,1
C54029AHPYM-0011,20221123,1
C54029AHPYM-0011,20221124,1
C54029AHPYM-0011,20221125,1
C54029AHPYM-0011,20221128,1
C54029AHPYM-0011,20221129,1
C54029AHPYM-0011,20221130,1
C54029AHPYM-0011,20221201,1
C54029AVCYM-0011,20221101,1
C54029AVCYM-0011,20221102,1
C54029AVCYM-0011,20221103,1
C54029AVCYM-0011,20221106,1
C54029AVCYM-0011,20221107,1
C54029AVCYM-0011,20221108,1
C54029AVCYM-0011,20221109,1
C54029AVCYM-0011,20221110,1
C54029AVCYM-0011,20221113,1
C54029AVCYM-0011,20221114,1
C54029AVCYM-0011,20221115,1
C54029AVCYM-0011,20221116,1
C54029AVCYM-0011,20221117,1
C54029AVCYM-0011,20221120,1
C54029AVCYM-0011,20221121,1
C54029AVCYM-0011,20221122,1
C54029AVCYM-0011,20221123,1
C54029AVCYM-0011,20221124,1
C54029AVCYM-0011,20221127,1
C54029AVCYM-0011,20221128,1
C54029AVCYM-0011,20221129,1
C54029AVCYM-0011,20221130,1
C54030APPYM-0011,20221104,1
C54030APPYM-0011,20221111,1
C54030APPYM-0011,20221118,1
C54030APPYM-0011,20221125,1
C54030ASZYM-0011,20221105,1
C54030ASZYM-0011,20221112,1
C54030ASZYM-0011,20221119,1
C54030ASZYM-0011,20221126,1
C54031ASZYM-0011,20221031,1
C54031ASZYM-0011,20221105,1
C54031ASZYM-0011,20221112,1
C54031ASZYM-0011,20221119,1
C54031ASZYM-0011,20221126,1
C54031AVVYM-0011,20221101,1
C54031AVVYM-0011,20221106,1
C54031AVVYM-0011,20221113,1
C54031AVVYM-0011,20221120,1
C54031AVVYM-0011,20221127,1
C54037TOHPNR-0011,20221102,1
C54037TOHPNR-0011,20221103,1
C54037TOHPNR-0011,20221104,1
C54037TOHPNR-0011,20221107,1
C54037TOHPNR-0011,20221108,1
C54037TOHPNR-0011,20221109,1
C54037TOHPNR-0011,20221110,1
C54037TOHPNR-0011,20221111,1
C54037TOHPNR-0011,20221114,1
C54037TOHPNR-0011,20221115,1
C54037TOHPNR-0011,20221116,1
C54037TOHPNR-0011,20221117,1
C54037TOHPNR-0011,20221118,1
C54037TOHPNR-0011,20221121,1
C54037TOHPNR-0011,20221122,1
C54037TOHPNR-0011,20221123,1
C54037TOHPNR-0011,20221124,1
C54037TOHPNR-0011,20221125,1
C54037TOHPNR-0011,20221128,1
C54037TOHPNR-0011,20221129,1
C54037TOHPNR-0011,20221130,1
C54037TOHPNR-0011,20221201,1
C54067RA1HPMAA-051,20221103,1
C54067RA1HPMAA-051,20221115,1
C54067RA1HPMAA-051,20221129,1
C54081ASZYM-0011,20221031,1
C54081ASZYM-0011,20221105,1
C54081ASZYM-0011,20221112,1
C54082AVVYM-0011,20221030,1
C54082AVVYM-0011,20221101,1
C54082AVVYM-0011,20221106,1
C54082AVVYM-0011,20221113,1
C54086AHPWA-0011,20221102,1
C54086AHPWA-0011,20221103,1
C54086AHPWA-0011,20221104,1
C54086AHPWA-0011,20221107,1
C54086AHPWA-0011,20221108,1
C54086AHPWA-0011,20221109,1
C54086AHPWA-0011,20221110,1
C54086AHPWA-0011,20221111,1
C54086AHPWA-0011,20221114,1
C54086AHPWA-0011,20221115,1
C54086AHPWA-0011,20221116,1
C54086AHPWA-0011,20221117,1
C54086AHPWA-0011,20221118,1
C54086AHPWA-0011,20221121,1
C54086AHPWA-0011,20221122,1
C54086AHPWA-0011,20221123,1
C54086AHPWA-0011,20221124,1
C54086AHPWA-0011,20221125,1
C54086AHPWA-0011,20221128,1
C54086AHPWA-0011,20221129,1
C54086AHPWA-0011,20221130,1
C54086AHPWA-0011,20221201,1
C54087ASZWA-0011,20221105,1
C54087ASZWA-0011,20221112,1
C54090AVVWA-0011,20221106,1
C54090AVVWA-0011,20221113,1
C54097AHCSZL-021,20221102,1
C54097AHCSZL-021,20221103,1
C54097AHCSZL-021,20221107,1
C54097AHCSZL-021,20221108,1
C54097AHCSZL-021,20221109,1
C54097AHCSZL-021,20221110,1
C54097AHCSZL-021,20221114,1
C54097AHCSZL-021,20221115,1
C54097AHCSZL-021,20221116,1
C54097AHCSZL-021,20221117,1
C54097AHCSZL-021,20221121,1
C54097AHCSZL-021,20221122,1
C54097AHCSZL-021,20221123,1
C54097AHCSZL-021,20221124,1
C54097AHCSZL-021,20221128,1
C54097AHCSZL-021,20221129,1
C54097AHCSZL-021,20221130,1
C54097AHCSZL-021,20221201,1
C54098AVVKVA-031,20221106,1
C54098AVVKVA-031,20221113,1
C54098AVVKVA-031,20221120,1
C54098AVVKVA-031,20221127,1
C54099APPSZL-021,20221104,1
C54099APPSZL-021,20221111,1
C54099APPSZL-021,20221118,1
C54099APPSZL-021,20221125,1
C54114AHCKVA-031,20221102,1
C54114AHCKVA-031,20221103,1
C54114AHCKVA-031,20221107,1
C54114AHCKVA-031,20221108,1
C54114AHCKVA-031,20221109,1
C54114AHCKVA-031,20221110,1
C54114AHCKVA-031,20221114,1
C54114AHCKVA-031,20221115,1
C54114AHCKVA-031,20221116,1
C54114AHCKVA-031,20221117,1
