StopName_A,StopName_B,Location_A,Location_B,StopID_A,StopID_B,Route_A,Route_B,RouteColor_A,RouteColor_B
Albert Flórián út,Albert Flórián út,"(47.472723, 19.096118)","(47.473613, 19.097127)",F01499,F01501,17,901,FFD800,000000
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470305, 19.089313)","(47.470693, 19.090147)",F01502,F01504,17,918,FFD800,000000
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470305, 19.089313)","(47.470693, 19.090147)",F01502,F01504,17,901,FFD800,000000
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470305, 19.089313)","(47.470693, 19.090147)",F01502,F01504,17,281,FFD800,009EE3
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,28A,FFD800,FFD800
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,28,FFD800,FFD800
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,24,FFD800,FFD800
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,37A,FFD800,FFD800
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,37,FFD800,FFD800
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,2M,FFD800,FFD800
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,62,FFD800,FFD800
Magdolna utca,Magdolna utca,"(47.491866, 19.088027)","(47.492873, 19.087298)",F01214,F01215,17,28B,FFD800,FFD800
Mészáros Lőrinc utca,Mészáros Lőrinc utca,"(47.459543, 19.120283)","(47.459714, 19.120363)",F01457,F01458,51,69,FFD800,FFD800
Mészáros Lőrinc utca,Mészáros Lőrinc utca,"(47.459543, 19.120283)","(47.459714, 19.120363)",F01457,F01458,51,52,FFD800,FFD800
Határ út,Határ út,"(47.465008, 19.12618)","(47.46514, 19.127219)",F01461,F03929,51,914,FFD800,000000
Határ út,Határ út,"(47.465008, 19.12618)","(47.46514, 19.127219)",F01461,F03929,51,914A,FFD800,000000
Határ út,Határ út,"(47.465008, 19.12618)","(47.466285, 19.124821)",F01461,F01541,51,M3,FFD800,005CA5
Határ út,Határ út,"(47.465008, 19.12618)","(47.465749, 19.126228)",F01461,F01542,51,M3,FFD800,005CA5
Határ út,Határ út,"(47.465008, 19.12618)","(47.46514, 19.127219)",F01461,F03929,51,950,FFD800,000000
Határ út,Határ út,"(47.465008, 19.12618)","(47.46514, 19.127219)",F01461,F03929,51,950A,FFD800,000000
Határ út,Határ út,"(47.465008, 19.12618)","(47.46514, 19.127219)",F01461,F03929,51,999,FFD800,000000
Békásmegyer,Békásmegyer,"(47.597856, 19.053867)","(47.598146, 19.055822)",044192,F00469,243,34,009EE3,009EE3
Békásmegyer,Békásmegyer,"(47.597856, 19.053867)","(47.598146, 19.055822)",044192,F00469,243,296,009EE3,009EE3
Békásmegyer,Békásmegyer,"(47.597856, 19.053867)","(47.598083, 19.054253)",044192,F00460,243,960,009EE3,000000
Békásmegyer,Békásmegyer,"(47.597856, 19.053867)","(47.598594, 19.055064)",044192,F00471,243,H5,009EE3,8A236C
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.506826, 19.038103)",067592,F00063,109,M2,009EE3,E41F18
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.507412, 19.036739)",067592,F00062,109,M2,009EE3,E41F18
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.505876, 19.038978)",067592,F00067,109,39,009EE3,009EE3
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.506002, 19.039456)",067592,F00057,109,19,009EE3,FFD800
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.506002, 19.039456)",067592,F00057,109,41,009EE3,FFD800
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.506002, 19.039456)",067592,F00057,109,N19,009EE3,FF9900
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.505885, 19.038023)",067592,F00059,109,990,009EE3,000000
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.506613, 19.038872)",067592,F00066,109,11,009EE3,009EE3
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.506613, 19.038872)",067592,F00066,109,111,009EE3,009EE3
Batthyány tér,Batthyány tér,"(47.505849, 19.03854)","(47.506776, 19.039318)",067592,F00060,109,H5,009EE3,8A236C
"Margit híd, budai hídfő","Margit híd, budai hídfő","(47.515365, 19.039282)","(47.515518, 19.038339)",F00235,F00237,109,923,009EE3,000000
"Margit híd, budai hídfő","Margit híd, budai hídfő","(47.515365, 19.039282)","(47.515518, 19.038339)",F00235,F00237,109,934,009EE3,000000
"Margit híd, budai hídfő","Margit híd, budai hídfő","(47.515365, 19.039282)","(47.515518, 19.038339)",F00235,F00237,109,9,009EE3,009EE3
"Margit híd, budai hídfő","Margit híd, budai hídfő","(47.515365, 19.039282)","(47.515518, 19.038339)",F00235,F00237,109,26,009EE3,009EE3
Tímár utca,Tímár utca,"(47.534333, 19.03973)","(47.572356, 19.080964)",F00605,F00701,109,204,009EE3,009EE3
Tímár utca,Tímár utca,"(47.534333, 19.03973)","(47.572266, 19.080764)",F00605,F00700,109,204,009EE3,009EE3
Tímár utca,Tímár utca,"(47.534333, 19.03973)","(47.572356, 19.080964)",F00605,F00701,109,196,009EE3,009EE3
Tímár utca,Tímár utca,"(47.534333, 19.03973)","(47.572266, 19.080764)",F00605,F00700,109,196,009EE3,009EE3
Tímár utca,Tímár utca,"(47.534333, 19.03973)","(47.572356, 19.080964)",F00605,F00701,109,122,009EE3,009EE3
Tímár utca,Tímár utca,"(47.534333, 19.03973)","(47.572266, 19.080764)",F00605,F00700,109,122,009EE3,009EE3
Tímár utca,Tímár utca,"(47.535152, 19.039969)","(47.572356, 19.080964)",F00604,F00701,109,204,009EE3,009EE3
Tímár utca,Tímár utca,"(47.535152, 19.039969)","(47.572266, 19.080764)",F00604,F00700,109,204,009EE3,009EE3
Tímár utca,Tímár utca,"(47.535152, 19.039969)","(47.572356, 19.080964)",F00604,F00701,109,196,009EE3,009EE3
Tímár utca,Tímár utca,"(47.535152, 19.039969)","(47.572266, 19.080764)",F00604,F00700,109,196,009EE3,009EE3
Tímár utca,Tímár utca,"(47.535152, 19.039969)","(47.572356, 19.080964)",F00604,F00701,109,122,009EE3,009EE3
Tímár utca,Tímár utca,"(47.535152, 19.039969)","(47.572266, 19.080764)",F00604,F00700,109,122,009EE3,009EE3
Kiscelli utca,Kiscelli utca,"(47.538723, 19.0405)","(47.539244, 19.040407)",F00606,F00607,109,923,009EE3,000000
Kiscelli utca,Kiscelli utca,"(47.538723, 19.0405)","(47.539244, 19.040407)",F00606,F00607,109,934,009EE3,000000
Kiscelli utca,Kiscelli utca,"(47.538723, 19.0405)","(47.539244, 19.040407)",F00606,F00607,109,9,009EE3,009EE3
Kiscelli utca,Kiscelli utca,"(47.538723, 19.0405)","(47.539244, 19.040407)",F00606,F00607,109,111,009EE3,009EE3
Ősz utca,Ősz utca,"(47.44605, 19.10022)","(47.446197, 19.100297)",F01442,F01443,51,52,FFD800,FFD800
Mexikói út,Mexikói út,"(47.519747, 19.090943)","(47.521761, 19.092006)",F02885,F02895,69,74A,009EE3,E41F18
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534721, 19.112695)",041173,F02858,69,973,009EE3,000000
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534802, 19.112695)",041173,F02856,69,973,009EE3,000000
Mexikói út,Mexikói út,"(47.520133, 19.091527)","(47.521761, 19.092006)",F02886,F02895,69,74A,009EE3,E41F18
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,69,973,009EE3,000000
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,69,973A,009EE3,000000
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532698, 19.110714)",F02910,F02912,69,973,009EE3,000000
Laky Adolf utca,Laky Adolf utca,"(47.519618, 19.097435)","(47.519951, 19.097727)",F02962,F02963,69,82,009EE3,E41F18
Laky Adolf utca,Laky Adolf utca,"(47.519618, 19.097435)","(47.519951, 19.097727)",F02962,F02963,69,973,009EE3,000000
Fő tér,Fő tér,"(47.541599, 19.141633)","(47.54231, 19.14097)",F03153,F03154,69,7G,009EE3,009EE3
Fő tér,Fő tér,"(47.541599, 19.141633)","(47.54231, 19.14097)",F03153,F03154,69,96,009EE3,009EE3
Fő tér,Fő tér,"(47.541599, 19.141633)","(47.54231, 19.14097)",F03153,F03154,69,996A,009EE3,000000
Fő tér,Fő tér,"(47.541599, 19.141633)","(47.54231, 19.14097)",F03153,F03154,69,996,009EE3,000000
Fő tér,Fő tér,"(47.541599, 19.141633)","(47.54231, 19.14097)",F03153,F03154,69,973,009EE3,000000
Ősz utca,Ősz utca,"(47.44582, 19.099952)","(47.44605, 19.10022)",011311,F01442,2B,3,009EE3,FFD800
Ősz utca,Ősz utca,"(47.44582, 19.099952)","(47.446197, 19.100297)",011311,F01443,2B,3,009EE3,FFD800
Ősz utca,Ősz utca,"(47.44582, 19.099952)","(47.446197, 19.100297)",011311,F01443,2B,52,009EE3,FFD800
Ősz utca,Ősz utca,"(47.44582, 19.099952)","(47.446197, 19.100297)",011311,F01443,2B,51,009EE3,FFD800
Ősz utca,Ősz utca,"(47.44582, 19.099952)","(47.446152, 19.100616)",011311,011312,2B,52,009EE3,009EE3
Ősz utca,Ősz utca,"(47.44582, 19.099952)","(47.446152, 19.100616)",011311,011312,2B,3,009EE3,009EE3
Ősz utca,Ősz utca,"(47.44582, 19.099952)","(47.44605, 19.10022)",011311,F01442,2B,51,009EE3,FFD800
Gubacsi út / Határ út,Gubacsi út / Határ út,"(47.444364, 19.097233)","(47.444507, 19.09775)",F01434,F01438,2B,3,009EE3,FFD800
Székelyhíd utca,Székelyhíd utca,"(47.43071, 19.115486)","(47.432264, 19.11908)",F04061,F04110,2B,35,009EE3,009EE3
Wesselényi utca,Wesselényi utca,"(47.427982, 19.11971)","(47.431154, 19.125666)",F04063,F04068,2B,923,009EE3,000000
Wesselényi utca,Wesselényi utca,"(47.427982, 19.11971)","(47.428207, 19.120015)",F04063,F04064,2B,35,009EE3,009EE3
Szent Imre herceg utca,Szent Imre herceg utca,"(47.436657, 19.112338)","(47.437107, 19.112246)",F04108,F04109,2B,35,009EE3,009EE3
Török Flóris utca,Török Flóris utca,"(47.435507, 19.1095)","(47.435544, 19.109142)",F04113,F04115,2B,948,009EE3,000000
Török Flóris utca,Török Flóris utca,"(47.435507, 19.1095)","(47.444012, 19.099752)",F04113,F04152,2B,52,009EE3,FFD800
Török Flóris utca,Török Flóris utca,"(47.435507, 19.1095)","(47.444012, 19.099752)",F04113,F04152,2B,51,009EE3,FFD800
Török Flóris utca,Török Flóris utca,"(47.435507, 19.1095)","(47.443994, 19.099951)",F04113,F04153,2B,52,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446647, 19.11662)",F04138,F04139,2B,966,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446161, 19.117481)",F04138,F04141,2B,923,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446647, 19.11662)",F04138,F04139,2B,66,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446647, 19.11662)",F04138,F04139,2B,66B,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446647, 19.11662)",F04130,F04139,2B,966,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446161, 19.117481)",F04130,F04141,2B,923,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446647, 19.11662)",F04130,F04139,2B,66,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446647, 19.11662)",F04130,F04139,2B,66B,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.443178, 19.112624)",F04130,F04138,2B,52,009EE3,FFD800
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.443178, 19.112624)",F04130,F04138,2B,51,009EE3,FFD800
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.443178, 19.112624)",F04130,F04138,2B,52,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446647, 19.11662)",F04130,F04139,52,966,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446161, 19.117481)",F04130,F04141,52,923,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446647, 19.11662)",F04130,F04139,52,66,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.439382, 19.10557)","(47.446647, 19.11662)",F04130,F04139,52,66B,009EE3,009EE3
Wesselényi utca,Wesselényi utca,"(47.427982, 19.11971)","(47.431154, 19.125666)",F04063,F04068,52,923,009EE3,000000
Török Flóris utca,Török Flóris utca,"(47.435507, 19.1095)","(47.435544, 19.109142)",F04113,F04115,52,948,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446647, 19.11662)",F04138,F04139,52,966,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446161, 19.117481)",F04138,F04141,52,923,009EE3,000000
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446647, 19.11662)",F04138,F04139,52,66,009EE3,009EE3
Kossuth Lajos utca,Kossuth Lajos utca,"(47.443178, 19.112624)","(47.446647, 19.11662)",F04138,F04139,52,66B,009EE3,009EE3
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,973,973A,000000,000000
Mester utca / Ferenc körút,Mester utca / Ferenc körút,"(47.481608, 19.068702)","(47.482751, 19.068848)",F01379,F01380,37,4,FFD800,FFD800
Mester utca / Ferenc körút,Mester utca / Ferenc körút,"(47.481608, 19.068702)","(47.482751, 19.068848)",F01379,F01380,37,6,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469723, 19.084482)",008152,008153,37,51A,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,37,51A,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,37,51A,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469921, 19.084469)",008152,F01508,37,918,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.46973, 19.085041)",008152,F01509,37,918,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,37,51,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,37,51,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.46973, 19.085041)",008152,F01509,37,901,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469921, 19.084469)",008152,F01508,37,901,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469723, 19.084482)",008152,008153,37,41,FFD800,FFD800
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470172, 19.088529)","(47.470693, 19.090147)",F01503,F01504,37,918,FFD800,000000
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470172, 19.088529)","(47.470693, 19.090147)",F01503,F01504,37,901,FFD800,000000
Vajda Péter utca,Vajda Péter utca,"(47.481389, 19.103174)","(47.481543, 19.103636)",008146,F01262,17,918,FFD800,000000
Vajda Péter utca,Vajda Péter utca,"(47.481389, 19.103174)","(47.481543, 19.103636)",008146,F01262,17,901,FFD800,000000
Vajda Péter utca,Vajda Péter utca,"(47.481389, 19.103174)","(47.482389, 19.102495)",008146,F01260,17,99,FFD800,009EE3
Vajda Péter utca,Vajda Péter utca,"(47.481389, 19.103174)","(47.482443, 19.10284)",008146,F01258,17,99,FFD800,009EE3
Vajda Péter utca,Vajda Péter utca,"(47.481389, 19.103174)","(47.48177, 19.103619)",008146,008147,17,1M,FFD800,FFD800
Vajda Péter utca,Vajda Péter utca,"(47.481389, 19.103174)","(47.48177, 19.103619)",008146,008147,17,41,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486524, 19.108205)",008148,F01265,17,28A,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486343, 19.108577)",008148,F01266,17,28A,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486343, 19.108577)",008148,F01266,17,28,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486524, 19.108205)",008148,F01265,17,28,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.48674, 19.106971)",008148,F01267,17,9,FFD800,009EE3
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486155, 19.108284)",008148,F01270,17,9,FFD800,009EE3
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.48674, 19.106971)",008148,F01267,17,909,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.485948, 19.107544)",008148,F01269,17,909A,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486155, 19.108284)",008148,F01270,17,909A,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.485948, 19.107544)",008148,F01269,17,909,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486155, 19.108284)",008148,F01270,17,909,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486149, 19.107166)",008148,F01268,17,918,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.485948, 19.107544)",008148,F01269,17,918,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.485948, 19.107544)",008148,F01269,17,901,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486149, 19.107166)",008148,F01268,17,901,FFD800,000000
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486343, 19.108577)",008148,F01266,17,69,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486524, 19.108205)",008148,F01265,17,69,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486236, 19.107515)",008148,008149,17,1M,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486236, 19.107515)",008148,008149,17,41,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486343, 19.108577)",008148,F01266,17,62,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486524, 19.108205)",008148,F01265,17,62,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486343, 19.108577)",008148,F01266,17,28B,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486524, 19.108205)",008148,F01265,17,28B,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486343, 19.108577)",008148,F01266,17,3,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486524, 19.108205)",008148,F01265,17,3,FFD800,FFD800
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.486155, 19.108284)",008148,F01270,17,217E,FFD800,009EE3
Kőbányai út / Könyves Kálmán körút,Kőbányai út / Könyves Kálmán körút,"(47.485742, 19.107077)","(47.48674, 19.106971)",008148,F01267,17,217E,FFD800,009EE3
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,2,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469723, 19.084482)",008152,008153,17,24,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,17,24,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,24,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,2M,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469723, 19.084482)",008152,008153,17,2M,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,17,2M,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,2B,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,17,2B,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469723, 19.084482)",008152,008153,17,51A,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,17,51A,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,51A,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469921, 19.084469)",008152,F01508,17,918,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.46973, 19.085041)",008152,F01509,17,918,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,17,51,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,51,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.46973, 19.085041)",008152,F01509,17,901,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469921, 19.084469)",008152,F01508,17,901,FFD800,000000
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469723, 19.084482)",008152,008153,17,41,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469814, 19.082997)",008152,F01506,17,3,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,3,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.470226, 19.08276)",008152,F01507,17,37,FFD800,FFD800
Mester utca / Könyves Kálmán körút,Mester utca / Könyves Kálmán körút,"(47.469596, 19.083728)","(47.469921, 19.084469)",008152,F01508,17,281,FFD800,009EE3
Közvágóhíd,Közvágóhíd,"(47.468737, 19.072756)","(47.468917, 19.073738)",008155,F01527,17,901,FFD800,000000
Közvágóhíd,Közvágóhíd,"(47.468737, 19.072756)","(47.468737, 19.073486)",008155,008265,17,41,FFD800,FFD800
Hauszmann Alajos utca / Szerémi út,Hauszmann Alajos utca / Szerémi út,"(47.466536, 19.04957)","(47.467013, 19.049756)",066455,066456,17,41,FFD800,FFD800
Hengermalom út / Szerémi út,Hengermalom út / Szerémi út,"(47.462066, 19.048336)","(47.462551, 19.048509)",066457,066458,17,41,FFD800,FFD800
Népliget,Népliget,"(47.475879, 19.098907)","(47.475905, 19.099862)",F01286,F01529,17,254E,FFD800,009EE3
Albert Flórián út,Albert Flórián út,"(47.47239, 19.095534)","(47.472525, 19.095428)",F01498,F01500,17,918,FFD800,000000
Albert Flórián út,Albert Flórián út,"(47.47239, 19.095534)","(47.473613, 19.097127)",F01498,F01501,17,918,FFD800,000000
Albert Flórián út,Albert Flórián út,"(47.47239, 19.095534)","(47.473613, 19.097127)",F01498,F01501,17,901,FFD800,000000
Albert Flórián út,Albert Flórián út,"(47.47239, 19.095534)","(47.472525, 19.095428)",F01498,F01500,17,901,FFD800,000000
Albert Flórián út,Albert Flórián út,"(47.47239, 19.095534)","(47.472723, 19.096118)",F01498,F01499,17,41,FFD800,FFD800
Albert Flórián út,Albert Flórián út,"(47.47239, 19.095534)","(47.472525, 19.095428)",F01498,F01500,17,281,FFD800,009EE3
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470172, 19.088529)","(47.470693, 19.090147)",F01503,F01504,17,918,FFD800,000000
